code,title,observed,n_studies,estimate,posterior_std
13-2041.00,Credit Analysts,,,0.5213,1.003
13-2052.00,Personal Financial Advisors,,,0.4758,1.0029
13-2053.00,Insurance Underwriters,,,0.4608,1.0045
13-2061.00,Financial Examiners,,,0.4577,1.0071
13-2071.00,Credit Counselors,,,0.427,1.0059
13-2072.00,Loan Officers,,,0.4401,1.0054
13-2081.00,Tax Examiners and Collectors; and Revenue Agents,,,0.4177,1.0092
13-2082.00,Tax Preparers,,,0.4205,1.0056
13-2099.01,Financial Quantitative Analysts,0.0011783133481217194,2.0,0.0012,0.0047
13-2099.04,Fraud Examiners; Investigators and Analysts,,,0.467,1.0034
15-1211.00,Computer Systems Analysts,,,0.4383,1.0031
15-1211.01,Health Informatics Specialists,,,0.4346,1.0027
15-1212.00,Information Security Analysts,,,0.4296,1.0028
15-1221.00,Computer and Information Research Scientists,,,0.4109,1.0013
15-1231.00,Computer Network Support Specialists,,,0.4341,1.003
15-1232.00,Computer User Support Specialists,,,0.4309,1.0035
15-1241.00,Computer Network Architects,,,0.4368,1.0027
15-1241.01,Telecommunications Engineering Specialists,,,0.4367,1.0035
15-1242.00,Database Administrators,,,0.4437,1.0032
15-1243.00,Database Architects,,,0.4513,1.0015
15-1243.01,Data Warehousing Specialists,,,0.4631,1.0017
15-1244.00,Network and Computer Systems Administrators,,,0.441,1.0036
15-1251.00,Computer Programmers,,,0.426,1.002
15-1252.00,Software Developers,0.10165040528573137,1.0,0.1022,0.0478
15-1253.00,Software Quality Assurance Analysts and Testers,,,0.4254,1.0024
15-1254.00,Web Developers,,,0.2819,1.0012
15-1255.01,Video Game Designers,,,0.1134,1.0017
15-1299.01,Web Administrators,,,0.3923,1.0019
15-1299.02,Geographic Information Systems Technologists and Technicians,,,0.457,1.0016
15-1299.03,Document Management Specialists,,,0.4228,1.0065
15-1299.05,Information Security Engineers,,,0.4408,1.0029
15-1299.08,Computer Systems Engineers/Architects,,,0.4429,1.0027
15-1299.09,Information Technology Project Managers,,,0.4181,1.0111
15-2011.00,Actuaries,,,0.518,1.0024
15-2021.00,Mathematicians,,,0.2504,1.0011
15-2031.00,Operations Research Analysts,,,0.4891,1.002
15-2041.00,Statisticians,,,0.5289,1.0029
15-2041.01,Biostatisticians,,,0.5357,1.0032
15-2051.01,Business Intelligence Analysts,,,0.512,1.0023
15-2051.02,Clinical Data Managers,,,0.4066,1.0013
15-2099.01,Bioinformatics Technicians,,,0.4472,1.0007
17-1011.00,Architects; Except Landscape and Naval,,,0.33,1.0022
17-1012.00,Landscape Architects,,,0.2835,1.0024
17-1021.00,Cartographers and Photogrammetrists,,,0.4155,1.0038
17-1022.00,Surveyors,,,0.4324,1.0015
17-1022.01,Geodetic Surveyors,,,0.4346,1.0006
17-2011.00,Aerospace Engineers,,,0.3987,1.0006
17-2021.00,Agricultural Engineers,,,0.4352,1.0018
17-2031.00,Bioengineers and Biomedical Engineers,,,0.4098,1.0014
17-2041.00,Chemical Engineers,,,0.4753,1.0034
17-2051.00,Civil Engineers,,,0.477,1.0048
17-2051.01,Transportation Engineers,,,0.4745,1.0045
17-2051.02,Water/Wastewater Engineers,,,0.4691,1.0041
17-2061.00,Computer Hardware Engineers,,,0.4168,1.0015
17-2071.00,Electrical Engineers,,,0.4575,1.0027
17-2072.00,Electronics Engineers; Except Computer,,,0.4478,1.0012
17-2072.01,Radio Frequency Identification Device Specialists,,,0.395,1.0017
17-2081.00,Environmental Engineers,,,0.4484,1.0034
17-2111.00,Health and Safety Engineers; Except Mining Safety Engineers and Inspectors,,,0.4337,1.0057
17-2111.02,Fire-Prevention and Protection Engineers,,,0.4418,1.0076
17-2112.00,Industrial Engineers,,,0.397,1.0018
17-2112.01,Human Factors Engineers and Ergonomists,,,0.4432,1.0043
17-2112.02,Validation Engineers,,,0.4314,1.0198
17-2112.03,Manufacturing Engineers,,,0.4331,1.0028
17-2121.00,Marine Engineers and Naval Architects,,,0.4286,1.0058
17-2131.00,Materials Engineers,,,0.4265,1.0025
17-2141.00,Mechanical Engineers,,,0.3322,1.0026
17-2141.01,Fuel Cell Engineers,,,0.4599,1.0022
17-2141.02,Automotive Engineers,,,0.4638,1.0021
17-2151.00,Mining and Geological Engineers; Including Mining Safety Engineers,,,0.457,1.003
17-2161.00,Nuclear Engineers,,,0.4438,1.009
17-2171.00,Petroleum Engineers,,,0.4409,1.0025
17-2199.03,Energy Engineers; Except Wind and Solar,,,0.4324,1.002
17-2199.05,Mechatronics Engineers,,,0.4136,1.0019
17-2199.06,Microsystems Engineers,,,0.4034,1.0028
17-2199.07,Photonics Engineers,,,0.4401,1.0014
17-2199.08,Robotics Engineers,,,0.3092,1.0015
17-2199.09,Nanosystems Engineers,,,0.4614,1.0021
17-2199.10,Wind Energy Engineers,,,0.448,1.0022
17-2199.11,Solar Energy Systems Engineers,,,0.4455,1.0048
17-3011.00,Architectural and Civil Drafters,,,0.4067,1.0033
17-3012.00,Electrical and Electronics Drafters,,,0.4244,1.0035
17-3013.00,Mechanical Drafters,,,0.3795,1.0019
17-3021.00,Aerospace Engineering and Operations Technologists and Technicians,,,0.4065,1.0068
17-3022.00,Civil Engineering Technologists and Technicians,,,0.4143,1.0026
17-3023.00,Electrical and Electronic Engineering Technologists and Technicians,,,0.4264,1.0024
17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians,,,0.4158,1.0043
17-3024.01,Robotics Technicians,,,0.4219,1.0036
17-3025.00,Environmental Engineering Technologists and Technicians,,,0.4213,1.0056
17-3026.00,Industrial Engineering Technologists and Technicians,,,0.3292,1.0024
17-3026.01,Nanotechnology Engineering Technologists and Technicians,,,0.4281,1.0051
17-3027.00,Mechanical Engineering Technologists and Technicians,,,0.4288,1.0025
17-3027.01,Automotive Engineering Technicians,,,0.4172,1.0039
17-3029.01,Non-Destructive Testing Specialists,,,0.434,1.0157
17-3029.08,Photonics Technicians,,,0.4211,1.005
17-3031.00,Surveying and Mapping Technicians,,,0.4232,1.0021
19-1011.00,Animal Scientists,,,0.4611,1.0021
19-1012.00,Food Scientists and Technologists,,,0.4023,1.0044
19-1013.00,Soil and Plant Scientists,,,0.4323,1.0019
19-1021.00,Biochemists and Biophysicists,,,0.4342,1.0017
19-1022.00,Microbiologists,,,0.4344,1.0028
19-1023.00,Zoologists and Wildlife Biologists,,,0.4321,1.0055
19-1029.01,Bioinformatics Scientists,,,0.299,1.0009
19-1029.02,Molecular and Cellular Biologists,,,0.3997,1.0027
19-1029.03,Geneticists,,,0.4348,1.0054
19-1029.04,Biologists,,,0.428,1.0015
19-1031.00,Conservation Scientists,,,0.4747,1.0026
19-1031.02,Range Managers,,,0.4341,1.0059
19-1031.03,Park Naturalists,,,0.4123,1.0183
19-1032.00,Foresters,,,0.446,1.0052
19-1041.00,Epidemiologists,,,0.5406,1.0034
19-1042.00,Medical Scientists; Except Epidemiologists,,,0.3324,1.0026
19-2011.00,Astronomers,,,0.474,1.002
19-2012.00,Physicists,,,0.4439,1.0016
19-2021.00,Atmospheric and Space Scientists,,,0.5269,1.003
19-2031.00,Chemists,,,0.4223,1.0034
19-2032.00,Materials Scientists,,,0.4282,1.0023
19-2041.00,Environmental Scientists and Specialists; Including Health,,,0.4462,1.0063
19-2041.01,Climate Change Policy Analysts,,,0.4529,1.0065
19-2041.02,Environmental Restoration Planners,,,0.4402,1.0048
19-2041.03,Industrial Ecologists,,,0.4916,1.0034
19-2042.00,Geoscientists; Except Hydrologists and Geographers,,,0.4727,1.0026
19-2043.00,Hydrologists,,,0.5181,1.0029
19-2099.01,Remote Sensing Scientists and Technologists,,,0.446,1.0008
19-3011.00,Economists,,,0.5207,1.0029
19-3011.01,Environmental Economists,,,0.5398,1.004
19-3022.00,Survey Researchers,,,0.4556,1.001
19-3032.00,Industrial-Organizational Psychologists,,,0.449,1.0041
19-3033.00,Clinical and Counseling Psychologists,,,0.4444,1.007
19-3034.00,School Psychologists,,,0.43,1.0093
19-3039.02,Neuropsychologists,,,0.4297,1.001
19-3039.03,Clinical Neuropsychologists,,,0.4809,1.0026
19-3041.00,Sociologists,,,0.4592,1.0045
19-3051.00,Urban and Regional Planners,,,0.4481,1.0074
19-3091.00,Anthropologists and Archeologists,,,0.4276,1.0062
19-3092.00,Geographers,,,0.4433,1.0015
19-3093.00,Historians,,,0.4228,1.0086
19-3094.00,Political Scientists,,,0.4675,1.0029
19-3099.01,Transportation Planners,,,0.4623,1.0039
19-4012.00,Agricultural Technicians,,,0.4217,1.0064
19-4012.01,Precision Agriculture Technicians,,,0.4412,1.0032
19-4013.00,Food Science Technicians,,,0.4177,1.0074
19-4021.00,Biological Technicians,,,0.4143,1.0028
19-4031.00,Chemical Technicians,,,0.4165,1.0027
19-4042.00,Environmental Science and Protection Technicians; Including Health,,,0.4144,1.0044
19-4043.00,Geological Technicians; Except Hydrologic Technicians,,,0.4129,1.0024
19-4051.00,Nuclear Technicians,,,0.4096,1.0161
19-4051.02,Nuclear Monitoring Technicians,,,0.4134,1.0064
19-4061.00,Social Science Research Assistants,,,0.4352,1.0004
19-4071.00,Forest and Conservation Technicians,,,0.4372,1.0058
19-4092.00,Forensic Science Technicians,,,0.4207,1.0048
19-4099.01,Quality Control Analysts,,,0.4175,1.0043
19-4099.03,Remote Sensing Technicians,,,0.4182,1.0016
19-5011.00,Occupational Health and Safety Specialists,,,0.4439,1.0042
19-5012.00,Occupational Health and Safety Technicians,,,0.4228,1.008
21-1011.00,Substance Abuse and Behavioral Disorder Counselors,,,0.4111,1.0039
21-1012.00,Educational; Guidance; and Career Counselors and Advisors,,,0.4396,1.0062
21-1013.00,Marriage and Family Therapists,,,0.4271,1.0117
21-1014.00,Mental Health Counselors,,,0.4191,1.0128
21-1015.00,Rehabilitation Counselors,,,0.4245,1.0074
21-1021.00,Child; Family; and School Social Workers,,,0.4217,1.0085
21-1022.00,Healthcare Social Workers,,,0.4211,1.0181
21-1023.00,Mental Health and Substance Abuse Social Workers,,,0.4273,1.0065
21-1091.00,Health Education Specialists,,,0.4287,1.0076
21-1092.00,Probation Officers and Correctional Treatment Specialists,,,0.4205,1.0061
21-1093.00,Social and Human Service Assistants,,,0.4135,1.0081
21-1094.00,Community Health Workers,,,0.4224,1.0127
21-2011.00,Clergy,,,0.4203,1.0109
21-2021.00,Directors; Religious Activities and Education,,,0.4139,1.0087
23-1011.00,Lawyers,0.30701549803641615,2.0,0.3119,0.1791
23-1012.00,Judicial Law Clerks,,,0.4412,1.0117
23-1021.00,Administrative Law Judges; Adjudicators; and Hearing Officers,,,0.4655,1.0054
23-1022.00,Arbitrators; Mediators; and Conciliators,,,0.4871,1.0045
23-1023.00,Judges; Magistrate Judges; and Magistrates,,,0.494,1.0065
23-2011.00,Paralegals and Legal Assistants,,,0.4261,1.0067
23-2093.00,Title Examiners; Abstractors; and Searchers,,,0.4187,1.0065
25-1011.00,Business Teachers; Postsecondary,,,0.406,1.0397
25-1021.00,Computer Science Teachers; Postsecondary,,,0.3719,1.0074
25-1022.00,Mathematical Science Teachers; Postsecondary,,,0.4106,1.0264
25-1031.00,Architecture Teachers; Postsecondary,,,0.3939,1.0076
25-1032.00,Engineering Teachers; Postsecondary,,,0.3002,1.0025
25-1041.00,Agricultural Sciences Teachers; Postsecondary,,,0.4167,1.008
25-1042.00,Biological Science Teachers; Postsecondary,,,0.3964,1.0055
25-1043.00,Forestry and Conservation Science Teachers; Postsecondary,,,0.416,1.0048
25-1051.00,Atmospheric; Earth; Marine; and Space Sciences Teachers; Postsecondary,,,0.4086,1.0128
25-1052.00,Chemistry Teachers; Postsecondary,,,0.4141,1.0301
25-1053.00,Environmental Science Teachers; Postsecondary,,,0.4097,1.0089
25-1054.00,Physics Teachers; Postsecondary,,,0.3961,1.0106
25-1061.00,Anthropology and Archeology Teachers; Postsecondary,,,0.455,1.0038
25-1062.00,Area; Ethnic; and Cultural Studies Teachers; Postsecondary,,,0.3822,1.015
25-1063.00,Economics Teachers; Postsecondary,,,0.4023,1.0078
25-1064.00,Geography Teachers; Postsecondary,,,0.4407,1.003
25-1065.00,Political Science Teachers; Postsecondary,,,0.4278,1.0041
25-1066.00,Psychology Teachers; Postsecondary,,,0.4372,1.0215
25-1067.00,Sociology Teachers; Postsecondary,,,0.4238,1.0008
25-1071.00,Health Specialties Teachers; Postsecondary,,,0.4109,1.0069
25-1072.00,Nursing Instructors and Teachers; Postsecondary,,,0.4184,1.0101
25-1081.00,Education Teachers; Postsecondary,,,0.4084,1.0254
25-1082.00,Library Science Teachers; Postsecondary,,,0.4082,1.0121
25-1111.00,Criminal Justice and Law Enforcement Teachers; Postsecondary,,,0.37,1.0085
25-1112.00,Law Teachers; Postsecondary,,,0.4088,1.032
25-1113.00,Social Work Teachers; Postsecondary,,,0.412,1.0092
25-1121.00,Art; Drama; and Music Teachers; Postsecondary,,,0.2499,1.0038
25-1122.00,Communications Teachers; Postsecondary,,,0.3744,1.0035
25-1123.00,English Language and Literature Teachers; Postsecondary,,,0.4019,1.008
25-1124.00,Foreign Language and Literature Teachers; Postsecondary,,,0.3732,1.028
25-1125.00,History Teachers; Postsecondary,,,0.4079,1.0054
25-1126.00,Philosophy and Religion Teachers; Postsecondary,,,0.4209,1.0255
25-1192.00,Family and Consumer Sciences Teachers; Postsecondary,,,0.4103,1.0286
25-1193.00,Recreation and Fitness Studies Teachers; Postsecondary,,,0.423,1.008
25-1194.00,Career/Technical Education Teachers; Postsecondary,,,0.4114,1.0197
25-2011.00,Preschool Teachers; Except Special Education,,,0.4171,1.0108
25-2012.00,Kindergarten Teachers; Except Special Education,,,0.3739,1.0096
25-2021.00,Elementary School Teachers; Except Special Education,,,0.4047,1.0107
25-2022.00,Middle School Teachers; Except Special and Career/Technical Education,,,0.3595,1.0057
25-2023.00,Career/Technical Education Teachers; Middle School,,,0.3794,1.0046
25-2031.00,Secondary School Teachers; Except Special and Career/Technical Education,,,0.4138,1.0107
25-2032.00,Career/Technical Education Teachers; Secondary School,,,0.3837,1.0081
25-2051.00,Special Education Teachers; Preschool,,,0.4184,1.0069
25-2056.00,Special Education Teachers; Elementary School,,,0.4172,1.0101
25-2057.00,Special Education Teachers; Middle School,,,0.4206,1.0107
25-2058.00,Special Education Teachers; Secondary School,,,0.4161,1.0083
25-2059.01,Adapted Physical Education Specialists,,,0.3811,1.0064
25-3011.00,Adult Basic Education; Adult Secondary Education; and English as a Second Language Instructors,,,0.3079,1.0031
25-3021.00,Self-Enrichment Teachers,,,0.3992,1.0302
25-3031.00,Substitute Teachers; Short-Term,,,0.4233,1.016
25-3041.00,Tutors,,,0.4204,1.0118
25-4011.00,Archivists,,,0.3978,1.0041
25-4012.00,Curators,,,0.3731,1.0051
25-4013.00,Museum Technicians and Conservators,,,0.4105,1.0307
25-4022.00,Librarians and Media Collections Specialists,,,0.418,1.0066
25-4031.00,Library Technicians,,,0.4184,1.0075
25-9021.00,Farm and Home Management Educators,,,0.4211,1.0161
25-9031.00,Instructional Coordinators,,,0.4218,1.0101
25-9042.00,Teaching Assistants; Preschool; Elementary; Middle; and Secondary School; Except Special Education,,,0.2771,1.0034
25-9043.00,Teaching Assistants; Special Education,,,0.4227,1.0073
25-9044.00,Teaching Assistants; Postsecondary,,,0.4146,1.0109
27-1011.00,Art Directors,,,0.1233,1.0016
27-1012.00,Craft Artists,,,0.1135,1.0017
27-1013.00,Fine Artists; Including Painters; Sculptors; and Illustrators,,,0.0906,1.0018
27-1014.00,Special Effects Artists and Animators,,,0.2506,1.003
27-1021.00,Commercial and Industrial Designers,,,0.3758,1.0054
27-1022.00,Fashion Designers,,,0.112,1.0017
27-1023.00,Floral Designers,,,0.3073,1.0051
27-1024.00,Graphic Designers,,,0.126,1.0016
27-1025.00,Interior Designers,,,0.2461,1.0019
27-1026.00,Merchandise Displayers and Window Trimmers,,,0.4024,1.0434
27-1027.00,Set and Exhibit Designers,,,0.1443,1.0016
27-2011.00,Actors,,,0.371,1.0102
27-2012.00,Producers and Directors,,,0.2944,1.0028
27-2012.03,Media Programming Directors,,,0.3485,1.0072
27-2012.04,Talent Directors,,,0.4012,1.0102
27-2012.05,Media Technical Directors/Managers,,,0.4236,1.0088
27-2021.00,Athletes and Sports Competitors,,,0.4446,1.0048
27-2022.00,Coaches and Scouts,,,0.4225,1.0121
27-2023.00,Umpires; Referees; and Other Sports Officials,,,0.4429,1.0049
27-2031.00,Dancers,,,0.4064,1.0228
27-2032.00,Choreographers,,,0.1256,1.0017
27-2041.00,Music Directors and Composers,,,0.2015,1.0022
27-2042.00,Musicians and Singers,,,0.4085,1.0199
27-3011.00,Broadcast Announcers and Radio Disc Jockeys,,,0.3676,1.0142
27-3023.00,News Analysts; Reporters; and Journalists,,,0.4254,1.027
27-3031.00,Public Relations Specialists,,,0.4218,1.0232
27-3041.00,Editors,,,0.3788,1.0048
27-3042.00,Technical Writers,,,0.4285,1.003
27-3043.00,Writers and Authors,,,0.4173,1.0208
27-3043.05,Poets; Lyricists and Creative Writers,,,0.0993,1.0018
27-3091.00,Interpreters and Translators,0.14282137790441232,1.0,0.1433,0.0365
27-3092.00,Court Reporters and Simultaneous Captioners,,,0.3706,1.0096
27-4011.00,Audio and Video Technicians,,,0.3365,1.0038
27-4012.00,Broadcast Technicians,,,0.42,1.0053
27-4014.00,Sound Engineering Technicians,,,0.2835,1.0013
27-4021.00,Photographers,,,0.3181,1.0055
27-4031.00,Camera Operators; Television; Video; and Film,,,0.2641,1.0031
27-4032.00,Film and Video Editors,,,0.2738,1.0018
29-1011.00,Chiropractors,,,0.4301,1.0118
29-1021.00,Dentists; General,,,0.4238,1.0059
29-1022.00,Oral and Maxillofacial Surgeons,,,0.4273,1.0096
29-1023.00,Orthodontists,,,0.4536,1.0049
29-1024.00,Prosthodontists,,,0.4186,1.0077
29-1031.00,Dietitians and Nutritionists,,,0.4251,1.0056
29-1041.00,Optometrists,,,0.4466,1.0042
29-1051.00,Pharmacists,,,0.4212,1.0063
29-1071.00,Physician Assistants,,,0.4288,1.0117
29-1071.01,Anesthesiologist Assistants,,,0.4315,1.0093
29-1081.00,Podiatrists,,,0.4164,1.014
29-1122.00,Occupational Therapists,,,0.4098,1.0072
29-1122.01,Low Vision Therapists; Orientation and Mobility Specialists; and Vision Rehabilitation Therapists,,,0.4308,1.0063
29-1123.00,Physical Therapists,,,0.4214,1.0162
29-1124.00,Radiation Therapists,,,0.4195,1.0081
29-1125.00,Recreational Therapists,,,0.4019,1.014
29-1126.00,Respiratory Therapists,,,0.4183,1.0124
29-1127.00,Speech-Language Pathologists,,,0.422,1.0063
29-1128.00,Exercise Physiologists,,,0.4232,1.0105
29-1129.01,Art Therapists,,,0.2437,1.0032
29-1129.02,Music Therapists,,,0.294,1.0052
29-1131.00,Veterinarians,,,0.496,1.0064
29-1141.00,Registered Nurses,,,0.4199,1.0075
29-1141.01,Acute Care Nurses,,,0.4285,1.0112
29-1141.02,Advanced Practice Psychiatric Nurses,,,0.421,1.011
29-1141.03,Critical Care Nurses,,,0.4217,1.0223
29-1141.04,Clinical Nurse Specialists,,,0.4201,1.0075
29-1151.00,Nurse Anesthetists,,,0.427,1.0146
29-1161.00,Nurse Midwives,,,0.4233,1.0103
29-1171.00,Nurse Practitioners,,,0.4422,1.0054
29-1181.00,Audiologists,,,0.4262,1.006
29-1211.00,Anesthesiologists,,,0.4656,1.0064
29-1213.00,Dermatologists,,,0.4299,1.0099
29-1214.00,Emergency Medicine Physicians,,,0.4551,1.0069
29-1215.00,Family Medicine Physicians,,,0.4176,1.0086
29-1216.00,General Internal Medicine Physicians,,,0.4259,1.0105
29-1217.00,Neurologists,,,0.4595,1.0041
29-1218.00,Obstetricians and Gynecologists,,,0.4472,1.0098
29-1221.00,Pediatricians; General,,,0.428,1.0143
29-1222.00,Physicians; Pathologists,,,0.4229,1.0039
29-1223.00,Psychiatrists,,,0.4457,1.0068
29-1224.00,Radiologists,,,0.4279,1.0087
29-1229.01,Allergists and Immunologists,,,0.4455,1.0063
29-1229.02,Hospitalists,,,0.4379,1.0113
29-1229.03,Urologists,,,0.4335,1.0063
29-1229.04,Physical Medicine and Rehabilitation Physicians,,,0.4386,1.0061
29-1229.05,Preventive Medicine Physicians,,,0.449,1.0031
29-1229.06,Sports Medicine Physicians,,,0.4578,1.009
29-1241.00,Ophthalmologists; Except Pediatric,,,0.4432,1.0059
29-1291.00,Acupuncturists,,,0.421,1.0152
29-1292.00,Dental Hygienists,,,0.4264,1.0118
29-1299.01,Naturopathic Physicians,,,0.4487,1.0073
29-1299.02,Orthoptists,,,0.4271,1.0061
29-2011.00,Medical and Clinical Laboratory Technologists,,,0.4567,1.0052
29-2011.01,Cytogenetic Technologists,,,0.4252,1.0065
29-2011.02,Cytotechnologists,,,0.4061,1.0063
29-2011.04,Histotechnologists,,,0.4257,1.0051
29-2012.00,Medical and Clinical Laboratory Technicians,,,0.4238,1.0023
29-2012.01,Histology Technicians,,,0.4314,1.0062
29-2031.00,Cardiovascular Technologists and Technicians,,,0.4174,1.0171
29-2032.00,Diagnostic Medical Sonographers,,,0.4191,1.0058
29-2033.00,Nuclear Medicine Technologists,,,0.4191,1.0146
29-2034.00,Radiologic Technologists and Technicians,,,0.4199,1.0244
29-2035.00,Magnetic Resonance Imaging Technologists,,,0.4174,1.01
29-2036.00,Medical Dosimetrists,,,0.4298,1.0021
29-2051.00,Dietetic Technicians,,,0.4191,1.0139
29-2052.00,Pharmacy Technicians,,,0.4193,1.0057
29-2053.00,Psychiatric Technicians,,,0.4204,1.0223
29-2055.00,Surgical Technologists,,,0.4184,1.0132
29-2056.00,Veterinary Technologists and Technicians,,,0.4195,1.0143
29-2057.00,Ophthalmic Medical Technicians,,,0.4155,1.0084
29-2061.00,Licensed Practical and Licensed Vocational Nurses,,,0.4181,1.0113
29-2081.00,Opticians; Dispensing,,,0.4185,1.0123
29-2091.00,Orthotists and Prosthetists,,,0.4208,1.0079
29-2092.00,Hearing Aid Specialists,,,0.4205,1.0066
29-2099.01,Neurodiagnostic Technologists,,,0.4218,1.0109
29-2099.05,Ophthalmic Medical Technologists,,,0.4153,1.0077
29-2099.08,Patient Representatives,,,0.4199,1.0068
29-9091.00,Athletic Trainers,,,0.4199,1.023
29-9092.00,Genetic Counselors,,,0.4626,1.0085
29-9093.00,Surgical Assistants,,,0.4213,1.0202
29-9099.01,Midwives,,,0.424,1.0149
31-1121.00,Home Health Aides,,,0.4174,1.0192
31-1122.00,Personal Care Aides,,,0.4201,1.0237
31-1131.00,Nursing Assistants,,,0.4186,1.0137
31-1132.00,Orderlies,,,0.4121,1.0426
31-1133.00,Psychiatric Aides,,,0.4159,1.0166
31-2011.00,Occupational Therapy Assistants,,,0.407,1.0102
31-2012.00,Occupational Therapy Aides,,,0.4188,1.0155
31-2021.00,Physical Therapist Assistants,,,0.4135,1.0131
31-2022.00,Physical Therapist Aides,,,0.418,1.018
31-9011.00,Massage Therapists,,,0.4171,1.0167
31-9091.00,Dental Assistants,,,0.4231,1.0088
31-9092.00,Medical Assistants,,,0.4189,1.0049
31-9093.00,Medical Equipment Preparers,,,0.4184,1.014
31-9094.00,Medical Transcriptionists,,,0.4039,1.0042
31-9095.00,Pharmacy Aides,,,0.4269,1.0048
31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,,,0.417,1.0129
31-9097.00,Phlebotomists,,,0.4169,1.006
31-9099.01,Speech-Language Pathology Assistants,,,0.4059,1.0097
31-9099.02,Endoscopy Technicians,,,0.4192,1.014
33-1011.00,First-Line Supervisors of Correctional Officers,,,0.4138,1.0061
33-1012.00,First-Line Supervisors of Police and Detectives,,,0.4286,1.0059
33-1021.00,First-Line Supervisors of Firefighting and Prevention Workers,,,0.4405,1.0072
33-1091.00,First-Line Supervisors of Security Workers,,,0.4385,1.0198
33-2011.00,Firefighters,,,0.4201,1.0161
33-2021.00,Fire Inspectors and Investigators,,,0.4212,1.0088
33-2022.00,Forest Fire Inspectors and Prevention Specialists,,,0.42,1.0099
33-3011.00,Bailiffs,,,0.4347,1.0094
33-3012.00,Correctional Officers and Jailers,,,0.4262,1.0046
33-3021.00,Detectives and Criminal Investigators,,,0.4305,1.0065
33-3021.02,Police Identification and Records Officers,,,0.4266,1.0044
33-3021.06,Intelligence Analysts,,,0.4409,1.003
33-3031.00,Fish and Game Wardens,,,0.4428,1.0082
33-3041.00,Parking Enforcement Workers,,,0.4167,1.011
33-3051.00,Police and Sheriff's Patrol Officers,,,0.4321,1.0122
33-3051.04,Customs and Border Protection Officers,,,0.4305,1.0048
33-3052.00,Transit and Railroad Police,,,0.4034,1.0113
33-9011.00,Animal Control Workers,,,0.4424,1.0067
33-9021.00,Private Detectives and Investigators,,,0.4267,1.0041
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,,,0.4117,1.0088
33-9032.00,Security Guards,,,0.4234,1.0073
33-9091.00,Crossing Guards and Flaggers,,,0.4223,1.0082
33-9092.00,Lifeguards; Ski Patrol; and Other Recreational Protective Service Workers,,,0.4202,1.0247
33-9093.00,Transportation Security Screeners,,,0.4168,1.0229
33-9099.02,Retail Loss Prevention Specialists,,,0.4306,1.0045
35-1011.00,Chefs and Head Cooks,,,0.4103,1.0096
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,,,0.4266,1.0076
35-2011.00,Cooks; Fast Food,,,0.4112,1.0128
35-2012.00,Cooks; Institution and Cafeteria,,,0.4233,1.0076
35-2013.00,Cooks; Private Household,,,0.4059,1.0093
